i;x;y;z
12705;-0.996195;-0.896873;0.358368
12706;-0.995671;-0.894934;0.361625
12707;-0.995113;-0.892979;0.364877
12708;-0.994522;-0.891007;0.368125
12709;-0.993897;-0.889017;0.371368
12710;-0.993238;-0.887011;0.374607
12711;-0.992546;-0.884988;0.377841
12712;-0.991820;-0.882948;0.381070
12713;-0.991061;-0.880891;0.384295
12714;-0.990268;-0.878817;0.387516
12715;-0.989442;-0.876727;0.390731
12716;-0.988582;-0.874620;0.393942
12717;-0.987688;-0.872496;0.397148
12718;-0.986762;-0.870356;0.400349
12719;-0.985801;-0.868199;0.403545
12720;-0.984808;-0.866025;0.406737
12721;-0.983781;-0.863836;0.409923
12722;-0.982721;-0.861629;0.413104
12723;-0.981627;-0.859406;0.416281
12724;-0.980500;-0.857167;0.419452
12725;-0.979341;-0.854912;0.422618
12726;-0.978148;-0.852640;0.425779
12727;-0.976921;-0.850352;0.428935
12728;-0.975662;-0.848048;0.432086
12729;-0.974370;-0.845728;0.435231
12730;-0.973045;-0.843391;0.438371
12731;-0.971687;-0.841039;0.441506
12732;-0.970296;-0.838671;0.444635
12733;-0.968872;-0.836286;0.447759
12734;-0.967415;-0.833886;0.450878
12735;-0.965926;-0.831470;0.453990
12736;-0.964404;-0.829038;0.457098
12737;-0.962849;-0.826590;0.460200
12738;-0.961262;-0.824126;0.463296
12739;-0.959642;-0.821647;0.466387
12740;-0.957990;-0.819152;0.469472
12741;-0.956305;-0.816642;0.472551
12742;-0.954588;-0.814116;0.475624
12743;-0.952838;-0.811574;0.478692
12744;-0.951057;-0.809017;0.481754
12745;-0.949243;-0.806445;0.484810
12746;-0.947397;-0.803857;0.487860
12747;-0.945519;-0.801254;0.490904
12748;-0.943609;-0.798636;0.493942
12749;-0.941666;-0.796002;0.496974
12750;-0.939693;-0.793353;0.500000
12751;-0.937687;-0.790690;0.503020
12752;-0.935650;-0.788011;0.506034
12753;-0.933580;-0.785317;0.509041
12754;-0.931480;-0.782608;0.512043
12755;-0.929348;-0.779884;0.515038
12756;-0.927184;-0.777146;0.518027
12757;-0.924989;-0.774393;0.521010
12758;-0.922762;-0.771625;0.523986
12759;-0.920505;-0.768842;0.526956
12760;-0.918216;-0.766044;0.529919
12761;-0.915896;-0.763232;0.532876
12762;-0.913545;-0.760406;0.535827
12763;-0.911164;-0.757565;0.538771
12764;-0.908751;-0.754710;0.541708
12765;-0.906308;-0.751840;0.544639
12766;-0.903834;-0.748956;0.547563
12767;-0.901329;-0.746057;0.550481
12768;-0.898794;-0.743145;0.553392
12769;-0.896229;-0.740218;0.556296
12770;-0.893633;-0.737277;0.559193
12771;-0.891007;-0.734323;0.562083
12772;-0.888350;-0.731354;0.564967
12773;-0.885664;-0.728371;0.567844
12774;-0.882948;-0.725374;0.570714
12775;-0.880201;-0.722364;0.573576
12776;-0.877425;-0.719340;0.576432
12777;-0.874620;-0.716302;0.579281
12778;-0.871784;-0.713250;0.582123
12779;-0.868920;-0.710185;0.584958
12780;-0.866025;-0.707107;0.587785
12781;-0.863102;-0.704015;0.590606
12782;-0.860149;-0.700909;0.593419
12783;-0.857167;-0.697790;0.596225
12784;-0.854156;-0.694658;0.599024
12785;-0.851117;-0.691513;0.601815
12786;-0.848048;-0.688355;0.604599
12787;-0.844951;-0.685183;0.607376
12788;-0.841825;-0.681998;0.610145
12789;-0.838671;-0.678801;0.612907
12790;-0.835488;-0.675590;0.615661
12791;-0.832277;-0.672367;0.618408
12792;-0.829038;-0.669131;0.621148
12793;-0.825770;-0.665882;0.623880
12794;-0.822475;-0.662620;0.626604
12795;-0.819152;-0.659346;0.629320
12796;-0.815801;-0.656059;0.632029
12797;-0.812423;-0.652760;0.634731
12798;-0.809017;-0.649448;0.637424
12799;-0.805584;-0.646124;0.640110
12800;-0.802123;-0.642788;0.642788
12801;-0.798636;-0.639439;0.645458
12802;-0.795121;-0.636078;0.648120
12803;-0.791579;-0.632705;0.650774
12804;-0.788011;-0.629320;0.653421
12805;-0.784416;-0.625923;0.656059
12806;-0.780794;-0.622515;0.658689
12807;-0.777146;-0.619094;0.661312
12808;-0.773472;-0.615661;0.663926
12809;-0.769771;-0.612217;0.666532
12810;-0.766044;-0.608761;0.669131
12811;-0.762292;-0.605294;0.671721
12812;-0.758514;-0.601815;0.674302
12813;-0.754710;-0.598325;0.676876
12814;-0.750880;-0.594823;0.679441
12815;-0.747025;-0.591310;0.681998
12816;-0.743145;-0.587785;0.684547
12817;-0.739239;-0.584250;0.687088
12818;-0.735309;-0.580703;0.689620
12819;-0.731354;-0.577145;0.692143
12820;-0.727374;-0.573576;0.694658
12821;-0.723369;-0.569997;0.697165
12822;-0.719340;-0.566406;0.699663
12823;-0.715286;-0.562805;0.702153
12824;-0.711209;-0.559193;0.704634
12825;-0.707107;-0.555570;0.707107
12826;-0.702981;-0.551937;0.709571
12827;-0.698832;-0.548293;0.712026
12828;-0.694658;-0.544639;0.714473
12829;-0.690462;-0.540974;0.716911
12830;-0.686242;-0.537300;0.719340
12831;-0.681998;-0.533615;0.721760
12832;-0.677732;-0.529919;0.724172
12833;-0.673443;-0.526214;0.726575
12834;-0.669131;-0.522499;0.728969
12835;-0.664796;-0.518773;0.731354
12836;-0.660439;-0.515038;0.733730
12837;-0.656059;-0.511293;0.736097
12838;-0.651657;-0.507538;0.738455
12839;-0.647233;-0.503774;0.740805
12840;-0.642788;-0.500000;0.743145
12841;-0.638320;-0.496217;0.745476
12842;-0.633831;-0.492424;0.747798
12843;-0.629320;-0.488621;0.750111
12844;-0.624789;-0.484810;0.752415
12845;-0.620235;-0.480989;0.754710
12846;-0.615661;-0.477159;0.756995
12847;-0.611067;-0.473320;0.759271
12848;-0.606451;-0.469472;0.761538
12849;-0.601815;-0.465615;0.763796
12850;-0.597159;-0.461749;0.766044
12851;-0.592482;-0.457874;0.768284
12852;-0.587785;-0.453990;0.770513
12853;-0.583069;-0.450098;0.772734
12854;-0.578332;-0.446198;0.774944
12855;-0.573576;-0.442289;0.777146
12856;-0.568801;-0.438371;0.779338
12857;-0.564007;-0.434445;0.781520
12858;-0.559193;-0.430511;0.783693
12859;-0.554360;-0.426569;0.785857
12860;-0.549509;-0.422618;0.788011
12861;-0.544639;-0.418660;0.790155
12862;-0.539751;-0.414693;0.792290
12863;-0.534844;-0.410719;0.794415
12864;-0.529919;-0.406737;0.796530
12865;-0.524977;-0.402747;0.798636
12866;-0.520016;-0.398749;0.800731
12867;-0.515038;-0.394744;0.802817
12868;-0.510043;-0.390731;0.804894
12869;-0.505030;-0.386711;0.806960
12870;-0.500000;-0.382683;0.809017
12871;-0.494953;-0.378649;0.811064
12872;-0.489890;-0.374607;0.813101
12873;-0.484810;-0.370557;0.815128
12874;-0.479713;-0.366501;0.817145
12875;-0.474600;-0.362438;0.819152
12876;-0.469472;-0.358368;0.821149
12877;-0.464327;-0.354291;0.823136
12878;-0.459166;-0.350207;0.825113
12879;-0.453990;-0.346117;0.827081
12880;-0.448799;-0.342020;0.829038
12881;-0.443593;-0.337917;0.830984
12882;-0.438371;-0.333807;0.832921
12883;-0.433135;-0.329691;0.834848
12884;-0.427884;-0.325568;0.836764
12885;-0.422618;-0.321439;0.838671
12886;-0.417338;-0.317305;0.840567
12887;-0.412045;-0.313164;0.842452
12888;-0.406737;-0.309017;0.844328
12889;-0.401415;-0.304864;0.846193
12890;-0.396080;-0.300706;0.848048
12891;-0.390731;-0.296542;0.849893
12892;-0.385369;-0.292372;0.851727
12893;-0.379994;-0.288196;0.853551
12894;-0.374607;-0.284015;0.855364
12895;-0.369206;-0.279829;0.857167
12896;-0.363793;-0.275637;0.858960
12897;-0.358368;-0.271440;0.860742
12898;-0.352931;-0.267238;0.862514
12899;-0.347481;-0.263031;0.864275
12900;-0.342020;-0.258819;0.866025
12901;-0.336547;-0.254602;0.867765
12902;-0.331063;-0.250380;0.869495
12903;-0.325568;-0.246153;0.871214
12904;-0.320062;-0.241922;0.872922
12905;-0.314545;-0.237686;0.874620
12906;-0.309017;-0.233445;0.876307
12907;-0.303479;-0.229200;0.877983
12908;-0.297930;-0.224951;0.879649
12909;-0.292372;-0.220697;0.881303
12910;-0.286803;-0.216440;0.882948
12911;-0.281225;-0.212178;0.884581
12912;-0.275637;-0.207912;0.886204
12913;-0.270040;-0.203642;0.887815
12914;-0.264434;-0.199368;0.889416
12915;-0.258819;-0.195090;0.891007
12916;-0.253195;-0.190809;0.892586
12917;-0.247563;-0.186524;0.894154
12918;-0.241922;-0.182236;0.895712
12919;-0.236273;-0.177944;0.897258
12920;-0.230616;-0.173648;0.898794
12921;-0.224951;-0.169350;0.900319
12922;-0.219279;-0.165048;0.901833
12923;-0.213599;-0.160743;0.903335
12924;-0.207912;-0.156434;0.904827
12925;-0.202218;-0.152123;0.906308
12926;-0.196517;-0.147809;0.907777
12927;-0.190809;-0.143493;0.909236
12928;-0.185095;-0.139173;0.910684
12929;-0.179375;-0.134851;0.912120
12930;-0.173648;-0.130526;0.913545
12931;-0.167916;-0.126199;0.914960
12932;-0.162178;-0.121869;0.916363
12933;-0.156434;-0.117537;0.917755
12934;-0.150686;-0.113203;0.919135
12935;-0.144932;-0.108867;0.920505
12936;-0.139173;-0.104528;0.921863
12937;-0.133410;-0.100188;0.923210
12938;-0.127642;-0.095846;0.924546
12939;-0.121869;-0.091502;0.925871
12940;-0.116093;-0.087156;0.927184
12941;-0.110313;-0.082808;0.928486
12942;-0.104528;-0.078459;0.929776
12943;-0.098741;-0.074108;0.931056
12944;-0.092950;-0.069756;0.932324
12945;-0.087156;-0.065403;0.933580
12946;-0.081359;-0.061049;0.934826
12947;-0.075559;-0.056693;0.936060
12948;-0.069756;-0.052336;0.937282
12949;-0.063952;-0.047978;0.938493
12950;-0.058145;-0.043619;0.939693
12951;-0.052336;-0.039260;0.940881
12952;-0.046525;-0.034899;0.942057
12953;-0.040713;-0.030539;0.943223
12954;-0.034899;-0.026177;0.944376
12955;-0.029085;-0.021815;0.945519
12956;-0.023269;-0.017452;0.946649
12957;-0.017452;-0.013090;0.947768
12958;-0.011635;-0.008727;0.948876
12959;-0.005818;-0.004363;0.949972
12960;-0.000000;-0.000000;0.951057
12961;0.005818;0.004363;0.952129
12962;0.011635;0.008727;0.953191
12963;0.017452;0.013090;0.954240
12964;0.023269;0.017452;0.955278
12965;0.029085;0.021815;0.956305
12966;0.034899;0.026177;0.957319
12967;0.040713;0.030539;0.958323
12968;0.046525;0.034899;0.959314
12969;0.052336;0.039260;0.960294
12970;0.058145;0.043619;0.961262
12971;0.063952;0.047978;0.962218
12972;0.069756;0.052336;0.963163
12973;0.075559;0.056693;0.964095
12974;0.081359;0.061049;0.965016
12975;0.087156;0.065403;0.965926
12976;0.092950;0.069756;0.966823
12977;0.098741;0.074108;0.967709
12978;0.104528;0.078459;0.968583
12979;0.110313;0.082808;0.969445
12980;0.116093;0.087156;0.970296
12981;0.121869;0.091502;0.971134
12982;0.127642;0.095846;0.971961
12983;0.133410;0.100188;0.972776
12984;0.139173;0.104528;0.973579
12985;0.144932;0.108867;0.974370
12986;0.150686;0.113203;0.975149
12987;0.156434;0.117537;0.975917
12988;0.162178;0.121869;0.976672
12989;0.167916;0.126199;0.977416
12990;0.173648;0.130526;0.978148
12991;0.179375;0.134851;0.978867
12992;0.185095;0.139173;0.979575
12993;0.190809;0.143493;0.980271
12994;0.196517;0.147809;0.980955
12995;0.202218;0.152123;0.981627
12996;0.207912;0.156434;0.982287
12997;0.213599;0.160743;0.982935
12998;0.219279;0.165048;0.983571
12999;0.224951;0.169350;0.984196
13000;0.230616;0.173648;0.984808
13001;0.236273;0.177944;0.985408
13002;0.241922;0.182236;0.985996
13003;0.247563;0.186524;0.986572
13004;0.253195;0.190809;0.987136
13005;0.258819;0.195090;0.987688
13006;0.264434;0.199368;0.988228
13007;0.270040;0.203642;0.988756
13008;0.275637;0.207912;0.989272
13009;0.281225;0.212178;0.989776
13010;0.286803;0.216440;0.990268
13011;0.292372;0.220697;0.990748
13012;0.297930;0.224951;0.991216
13013;0.303479;0.229200;0.991671
13014;0.309017;0.233445;0.992115
13015;0.314545;0.237686;0.992546
13016;0.320062;0.241922;0.992966
13017;0.325568;0.246153;0.993373
13018;0.331063;0.250380;0.993768
13019;0.336547;0.254602;0.994151
13020;0.342020;0.258819;0.994522
13021;0.347481;0.263031;0.994881
13022;0.352931;0.267238;0.995227
13023;0.358368;0.271440;0.995562
13024;0.363793;0.275637;0.995884
13025;0.369206;0.279829;0.996195
13026;0.374607;0.284015;0.996493
13027;0.379994;0.288196;0.996779
13028;0.385369;0.292372;0.997053
13029;0.390731;0.296542;0.997314
13030;0.396080;0.300706;0.997564
13031;0.401415;0.304864;0.997801
13032;0.406737;0.309017;0.998027
13033;0.412045;0.313164;0.998240
13034;0.417338;0.317305;0.998441
13035;0.422618;0.321439;0.998630
13036;0.427884;0.325568;0.998806
13037;0.433135;0.329691;0.998971
13038;0.438371;0.333807;0.999123
13039;0.443593;0.337917;0.999263
13040;0.448799;0.342020;0.999391
13041;0.453990;0.346117;0.999507
13042;0.459166;0.350207;0.999610
13043;0.464327;0.354291;0.999701
13044;0.469472;0.358368;0.999781
13045;0.474600;0.362438;0.999848
13046;0.479713;0.366501;0.999903
13047;0.484810;0.370557;0.999945
13048;0.489890;0.374607;0.999976
13049;0.494953;0.378649;0.999994
13050;0.500000;0.382683;1.000000
13051;0.505030;0.386711;0.999994
13052;0.510043;0.390731;0.999976
13053;0.515038;0.394744;0.999945
13054;0.520016;0.398749;0.999903
13055;0.524977;0.402747;0.999848
13056;0.529919;0.406737;0.999781
13057;0.534844;0.410719;0.999701
13058;0.539751;0.414693;0.999610
13059;0.544639;0.418660;0.999507
13060;0.549509;0.422618;0.999391
13061;0.554360;0.426569;0.999263
13062;0.559193;0.430511;0.999123
13063;0.564007;0.434445;0.998971
13064;0.568801;0.438371;0.998806
13065;0.573576;0.442289;0.998630
13066;0.578332;0.446198;0.998441
13067;0.583069;0.450098;0.998240
13068;0.587785;0.453990;0.998027
13069;0.592482;0.457874;0.997801
13070;0.597159;0.461749;0.997564
13071;0.601815;0.465615;0.997314
13072;0.606451;0.469472;0.997053
13073;0.611067;0.473320;0.996779
13074;0.615661;0.477159;0.996493
13075;0.620235;0.480989;0.996195
13076;0.624789;0.484810;0.995884
13077;0.629320;0.488621;0.995562
13078;0.633831;0.492424;0.995227
13079;0.638320;0.496217;0.994881
13080;0.642788;0.500000;0.994522
13081;0.647233;0.503774;0.994151
13082;0.651657;0.507538;0.993768
13083;0.656059;0.511293;0.993373
13084;0.660439;0.515038;0.992966
13085;0.664796;0.518773;0.992546
13086;0.669131;0.522499;0.992115
13087;0.673443;0.526214;0.991671
13088;0.677732;0.529919;0.991216
13089;0.681998;0.533615;0.990748
13090;0.686242;0.537300;0.990268
13091;0.690462;0.540974;0.989776
13092;0.694658;0.544639;0.989272
13093;0.698832;0.548293;0.988756
13094;0.702981;0.551937;0.988228
13095;0.707107;0.555570;0.987688
13096;0.711209;0.559193;0.987136
13097;0.715286;0.562805;0.986572
13098;0.719340;0.566406;0.985996
13099;0.723369;0.569997;0.985408
13100;0.727374;0.573576;0.984808
13101;0.731354;0.577145;0.984196
13102;0.735309;0.580703;0.983571
13103;0.739239;0.584250;0.982935
13104;0.743145;0.587785;0.982287
13105;0.747025;0.591310;0.981627
13106;0.750880;0.594823;0.980955
13107;0.754710;0.598325;0.980271
13108;0.758514;0.601815;0.979575
13109;0.762292;0.605294;0.978867
13110;0.766044;0.608761;0.978148
13111;0.769771;0.612217;0.977416
13112;0.773472;0.615661;0.976672
13113;0.777146;0.619094;0.975917
13114;0.780794;0.622515;0.975149
13115;0.784416;0.625923;0.974370
13116;0.788011;0.629320;0.973579
13117;0.791579;0.632705;0.972776
13118;0.795121;0.636078;0.971961
13119;0.798636;0.639439;0.971134
13120;0.802123;0.642788;0.970296
13121;0.805584;0.646124;0.969445
13122;0.809017;0.649448;0.968583
13123;0.812423;0.652760;0.967709
13124;0.815801;0.656059;0.966823
13125;0.819152;0.659346;0.965926
13126;0.822475;0.662620;0.965016
13127;0.825770;0.665882;0.964095
13128;0.829038;0.669131;0.963163
13129;0.832277;0.672367;0.962218
13130;0.835488;0.675590;0.961262
13131;0.838671;0.678801;0.960294
13132;0.841825;0.681998;0.959314
13133;0.844951;0.685183;0.958323
13134;0.848048;0.688355;0.957319
13135;0.851117;0.691513;0.956305
13136;0.854156;0.694658;0.955278
13137;0.857167;0.697790;0.954240
13138;0.860149;0.700909;0.953191
13139;0.863102;0.704015;0.952129
13140;0.866025;0.707107;0.951057
13141;0.868920;0.710185;0.949972
13142;0.871784;0.713250;0.948876
13143;0.874620;0.716302;0.947768
13144;0.877425;0.719340;0.946649
13145;0.880201;0.722364;0.945519
13146;0.882948;0.725374;0.944376
13147;0.885664;0.728371;0.943223
13148;0.888350;0.731354;0.942057
13149;0.891007;0.734323;0.940881
13150;0.893633;0.737277;0.939693
13151;0.896229;0.740218;0.938493
13152;0.898794;0.743145;0.937282
13153;0.901329;0.746057;0.936060
13154;0.903834;0.748956;0.934826
13155;0.906308;0.751840;0.933580
13156;0.908751;0.754710;0.932324
13157;0.911164;0.757565;0.931056
13158;0.913545;0.760406;0.929776
13159;0.915896;0.763232;0.928486
13160;0.918216;0.766044;0.927184
13161;0.920505;0.768842;0.925871
13162;0.922762;0.771625;0.924546
13163;0.924989;0.774393;0.923210
13164;0.927184;0.777146;0.921863
13165;0.929348;0.779884;0.920505
13166;0.931480;0.782608;0.919135
13167;0.933580;0.785317;0.917755
13168;0.935650;0.788011;0.916363
13169;0.937687;0.790690;0.914960
13170;0.939693;0.793353;0.913545
13171;0.941666;0.796002;0.912120
13172;0.943609;0.798636;0.910684
13173;0.945519;0.801254;0.909236
13174;0.947397;0.803857;0.907777
13175;0.949243;0.806445;0.906308
13176;0.951057;0.809017;0.904827
13177;0.952838;0.811574;0.903335
13178;0.954588;0.814116;0.901833
13179;0.956305;0.816642;0.900319
13180;0.957990;0.819152;0.898794
13181;0.959642;0.821647;0.897258
13182;0.961262;0.824126;0.895712
13183;0.962849;0.826590;0.894154
13184;0.964404;0.829038;0.892586
13185;0.965926;0.831470;0.891007
13186;0.967415;0.833886;0.889416
13187;0.968872;0.836286;0.887815
13188;0.970296;0.838671;0.886204
13189;0.971687;0.841039;0.884581
13190;0.973045;0.843391;0.882948
13191;0.974370;0.845728;0.881303
13192;0.975662;0.848048;0.879649
13193;0.976921;0.850352;0.877983
13194;0.978148;0.852640;0.876307
13195;0.979341;0.854912;0.874620
13196;0.980500;0.857167;0.872922
13197;0.981627;0.859406;0.871214
13198;0.982721;0.861629;0.869495
13199;0.983781;0.863836;0.867765
13200;0.984808;0.866025;0.866025
13201;0.985801;0.868199;0.864275
13202;0.986762;0.870356;0.862514
13203;0.987688;0.872496;0.860742
13204;0.988582;0.874620;0.858960
13205;0.989442;0.876727;0.857167
13206;0.990268;0.878817;0.855364
13207;0.991061;0.880891;0.853551
13208;0.991820;0.882948;0.851727
13209;0.992546;0.884988;0.849893
13210;0.993238;0.887011;0.848048
13211;0.993897;0.889017;0.846193
13212;0.994522;0.891007;0.844328
13213;0.995113;0.892979;0.842452
13214;0.995671;0.894934;0.840567
13215;0.996195;0.896873;0.838671
13216;0.996685;0.898794;0.836764
13217;0.997141;0.900698;0.834848
13218;0.997564;0.902585;0.832921
13219;0.997953;0.904455;0.830984
13220;0.998308;0.906308;0.829038
13221;0.998630;0.908143;0.827081
13222;0.998917;0.909961;0.825113
13223;0.999171;0.911762;0.823136
13224;0.999391;0.913545;0.821149
13225;0.999577;0.915311;0.819152
13226;0.999729;0.917060;0.817145
13227;0.999848;0.918791;0.815128
13228;0.999932;0.920505;0.813101
13229;0.999983;0.922201;0.811064
13230;1.000000;0.923880;0.809017
13231;0.999983;0.925541;0.806960
13232;0.999932;0.927184;0.804894
13233;0.999848;0.928810;0.802817
13234;0.999729;0.930418;0.800731
13235;0.999577;0.932008;0.798636
13236;0.999391;0.933580;0.796530
13237;0.999171;0.935135;0.794415
13238;0.998917;0.936672;0.792290
13239;0.998630;0.938191;0.790155
13240;0.998308;0.939693;0.788011
13241;0.997953;0.941176;0.785857
13242;0.997564;0.942641;0.783693
13243;0.997141;0.944089;0.781520
13244;0.996685;0.945519;0.779338
13245;0.996195;0.946930;0.777146
13246;0.995671;0.948324;0.774944
13247;0.995113;0.949699;0.772734
13248;0.994522;0.951057;0.770513
13249;0.993897;0.952396;0.768284
13250;0.993238;0.953717;0.766044
13251;0.992546;0.955020;0.763796
13252;0.991820;0.956305;0.761538
13253;0.991061;0.957571;0.759271
13254;0.990268;0.958820;0.756995
13255;0.989442;0.960050;0.754710
13256;0.988582;0.961262;0.752415
13257;0.987688;0.962455;0.750111
13258;0.986762;0.963630;0.747798
13259;0.985801;0.964787;0.745476
13260;0.984808;0.965926;0.743145
13261;0.983781;0.967046;0.740805
13262;0.982721;0.968148;0.738455
13263;0.981627;0.969231;0.736097
13264;0.980500;0.970296;0.733730
13265;0.979341;0.971342;0.731354
13266;0.978148;0.972370;0.728969
13267;0.976921;0.973379;0.726575
13268;0.975662;0.974370;0.724172
13269;0.974370;0.975342;0.721760
13270;0.973045;0.976296;0.719340
13271;0.971687;0.977231;0.716911
13272;0.970296;0.978148;0.714473
13273;0.968872;0.979045;0.712026
13274;0.967415;0.979925;0.709571
13275;0.965926;0.980785;0.707107
13276;0.964404;0.981627;0.704634
13277;0.962849;0.982450;0.702153
13278;0.961262;0.983255;0.699663
13279;0.959642;0.984041;0.697165
13280;0.957990;0.984808;0.694658
13281;0.956305;0.985556;0.692143
13282;0.954588;0.986286;0.689620
13283;0.952838;0.986996;0.687088
13284;0.951057;0.987688;0.684547
13285;0.949243;0.988362;0.681998
13286;0.947397;0.989016;0.679441
13287;0.945519;0.989651;0.676876
13288;0.943609;0.990268;0.674302
13289;0.941666;0.990866;0.671721
13290;0.939693;0.991445;0.669131
13291;0.937687;0.992005;0.666532
13292;0.935650;0.992546;0.663926
13293;0.933580;0.993068;0.661312
13294;0.931480;0.993572;0.658689
13295;0.929348;0.994056;0.656059
13296;0.927184;0.994522;0.653421
13297;0.924989;0.994969;0.650774
13298;0.922762;0.995396;0.648120
13299;0.920505;0.995805;0.645458
13300;0.918216;0.996195;0.642788
13301;0.915896;0.996566;0.640110
13302;0.913545;0.996917;0.637424
13303;0.911164;0.997250;0.634731
13304;0.908751;0.997564;0.632029
13305;0.906308;0.997859;0.629320
13306;0.903834;0.998135;0.626604
13307;0.901329;0.998392;0.623880
13308;0.898794;0.998630;0.621148
13309;0.896229;0.998848;0.618408
13310;0.893633;0.999048;0.615661
